ts,cell_id,throughput,latency,jitter,packet_loss,cell_load,is_missing,is_anomaly
2026-08-16 04:52:00+00:00,cell_002,91.08,11.94,4.03,0.33,52.01,False,False
2026-08-16 04:53:00+00:00,cell_002,96.1,9.86,4.11,0.57,50.4,False,False
2026-08-16 04:54:00+00:00,cell_002,93.52,10.2,3.47,0.89,55.15,False,False
2026-08-16 04:55:00+00:00,cell_002,96.63,9.71,3.9,0.59,44.85,False,False
2026-08-16 04:56:00+00:00,cell_002,95.38,10.09,3.64,0.67,45.85,False,False
2026-08-16 04:57:00+00:00,cell_002,94.85,12.6,4.33,0.61,45.85,False,False
2026-08-16 04:58:00+00:00,cell_002,95.63,11.09,3.98,0.5,42.59,False,False
2026-08-16 04:59:00+00:00,cell_002,96.36,12.05,3.89,0.43,52.47,False,False
2026-08-16 05:00:00+00:00,cell_002,90.11,12.02,4.05,0.45,52.2,False,False
2026-08-16 05:01:00+00:00,cell_002,96.71,12.1,3.59,0.46,46.79,False,False
2026-08-16 05:02:00+00:00,cell_002,88.28,12.66,4.36,0.51,53.64,False,False
2026-08-16 05:03:00+00:00,cell_002,93.11,11.25,4.37,0.74,45.36,False,False
2026-08-16 05:04:00+00:00,cell_002,97.64,11.07,3.57,0.59,44.01,False,False
2026-08-16 05:05:00+00:00,cell_002,94.03,10.02,4.33,0.31,55.63,False,False
2026-08-16 05:06:00+00:00,cell_002,92.55,11.59,4.48,0.7,51.05,False,False
2026-08-16 05:07:00+00:00,cell_002,91.81,11.46,3.76,0.47,53.75,False,False
2026-08-16 05:08:00+00:00,cell_002,89.81,10.49,3.71,0.41,49.47,False,False
2026-08-16 05:09:00+00:00,cell_002,98.41,10.85,3.71,0.38,49.52,False,False
2026-08-16 05:10:00+00:00,cell_002,88.52,10.73,4.23,0.37,53.09,False,False
2026-08-16 05:11:00+00:00,cell_002,89.38,10.27,4.54,0.63,47.21,False,False
2026-08-16 05:12:00+00:00,cell_002,87.75,13.09,3.84,1.03,50.87,False,False
2026-08-16 05:13:00+00:00,cell_002,97.56,12.17,4.16,0.54,58.84,False,False
2026-08-16 05:14:00+00:00,cell_002,91.93,13.12,4.19,0.35,51.4,False,False
2026-08-16 05:15:00+00:00,cell_002,94.62,12.49,3.84,0.51,41.27,False,False
2026-08-16 05:16:00+00:00,cell_002,94.4,12.72,3.85,0.27,48.59,False,False
2026-08-16 05:17:00+00:00,cell_002,94.14,9.86,4.02,0.37,48.03,False,False
2026-08-16 05:18:00+00:00,cell_002,92.82,10.95,4.07,0.81,49.05,False,False
2026-08-16 05:19:00+00:00,cell_002,92.91,12.79,3.8,0.56,48.35,False,False
2026-08-16 05:20:00+00:00,cell_002,96.09,12.49,3.94,0.79,52.92,False,False
2026-08-16 05:21:00+00:00,cell_002,92.25,12.53,4.14,0.63,45.72,False,False
2026-08-16 05:22:00+00:00,cell_002,90.14,10.71,4.08,0.35,50.17,False,False
2026-08-16 05:23:00+00:00,cell_002,95.8,12.26,4.72,0.3,51.47,False,False
2026-08-16 05:24:00+00:00,cell_002,93.42,10.42,3.79,0.78,63.61,False,False
2026-08-16 05:25:00+00:00,cell_002,85.28,11.55,4.55,0.43,52.16,False,False
2026-08-16 05:26:00+00:00,cell_002,90.4,12.21,4.21,0.43,45.54,False,False
2026-08-16 05:27:00+00:00,cell_002,91.08,10.69,4.03,0.39,44.84,False,False
2026-08-16 05:28:00+00:00,cell_002,95.99,11.82,4.87,0.67,55.58,False,False
2026-08-16 05:29:00+00:00,cell_002,91.72,11.44,4.17,0.6,60.01,False,False
2026-08-16 05:30:00+00:00,cell_002,89.29,11.47,3.72,0.54,44.48,False,False
2026-08-16 05:31:00+00:00,cell_002,88.17,11.35,4.15,0.73,54.76,False,False
2026-08-16 05:32:00+00:00,cell_002,91.39,10.72,4.47,0.38,46.61,False,False
2026-08-16 05:33:00+00:00,cell_002,94.18,10.9,4.25,0.53,51.61,False,False
2026-08-16 05:34:00+00:00,cell_002,96.43,12.05,4.3,0.58,58.61,False,False
2026-08-16 05:35:00+00:00,cell_002,87.01,10.5,4.01,0.65,51.6,False,False
2026-08-16 05:36:00+00:00,cell_002,91.6,11.25,4.08,0.73,49.92,False,False
2026-08-16 05:37:00+00:00,cell_002,89.68,12.09,3.87,0.25,66.9,False,False
2026-08-16 05:38:00+00:00,cell_002,90.51,11.84,3.87,0.67,62.41,False,False
2026-08-16 05:39:00+00:00,cell_002,88.52,11.07,4.25,0.5,52.79,False,False
2026-08-16 05:40:00+00:00,cell_002,86.3,12.31,4.37,0.48,53.87,False,False
2026-08-16 05:41:00+00:00,cell_002,91.72,12.38,3.93,0.36,51.19,False,False
2026-08-16 05:42:00+00:00,cell_002,89.38,12.62,3.99,0.31,55.65,False,False
2026-08-16 05:43:00+00:00,cell_002,92.82,11.7,4.58,0.59,46.54,False,False
2026-08-16 05:44:00+00:00,cell_002,90.69,13.08,3.84,0.46,57.66,False,False
2026-08-16 05:45:00+00:00,cell_002,95.19,11.46,3.92,0.51,42.58,False,False
2026-08-16 05:46:00+00:00,cell_002,94.03,10.57,3.64,0.47,58.54,False,False
2026-08-16 05:47:00+00:00,cell_002,96.22,10.76,3.98,0.4,55.62,False,False
2026-08-16 05:48:00+00:00,cell_002,87.38,12.03,4.13,0.19,47.86,False,False
2026-08-16 05:49:00+00:00,cell_002,93.83,10.8,4.42,0.54,60.66,False,False
2026-08-16 05:50:00+00:00,cell_002,90.27,12.86,4.11,0.52,51.67,False,False
2026-08-16 05:51:00+00:00,cell_002,91.56,12.86,4.37,0.66,60.42,False,False
2026-08-16 05:52:00+00:00,cell_002,89.79,13.44,3.83,0.39,44.84,False,False
2026-08-16 05:53:00+00:00,cell_002,90.18,12.47,3.86,0.77,48.69,False,False
2026-08-16 05:54:00+00:00,cell_002,88.47,10.34,3.73,1.11,50.41,False,False
2026-08-16 05:55:00+00:00,cell_002,93.36,11.89,4.38,0.67,54.82,False,False
2026-08-16 05:56:00+00:00,cell_002,87.06,11.87,4.02,0.24,56.58,False,False
2026-08-16 05:57:00+00:00,cell_002,89.43,12.45,4.84,0.46,56.79,False,False
2026-08-16 05:58:00+00:00,cell_002,91.37,11.92,4.81,0.21,47.95,False,False
2026-08-16 05:59:00+00:00,cell_002,88.18,13.05,4.4,0.19,51.05,False,False
2026-08-16 06:00:00+00:00,cell_002,92.1,11.76,3.68,0.69,52.39,False,False
2026-08-16 06:01:00+00:00,cell_002,88.01,12.22,4.17,0.59,47.46,False,False
2026-08-16 06:02:00+00:00,cell_002,88.4,12.24,4.25,0.74,54.87,False,False
2026-08-16 06:03:00+00:00,cell_002,92.62,12.15,4.26,1.04,50.02,False,False
2026-08-16 06:04:00+00:00,cell_002,87.36,12.1,3.57,0.43,53.83,False,False
2026-08-16 06:05:00+00:00,cell_002,91.84,11.74,3.92,0.69,56.11,False,False
2026-08-16 06:06:00+00:00,cell_002,90.68,12.15,3.89,0.47,57.94,False,False
2026-08-16 06:07:00+00:00,cell_002,94.65,11.52,4.18,0.57,55.19,False,False
2026-08-16 06:08:00+00:00,cell_002,86.84,11.45,4.34,1.02,56.31,False,False
2026-08-16 06:09:00+00:00,cell_002,87.5,11.33,4.37,0.46,57.12,False,False
2026-08-16 06:10:00+00:00,cell_002,89.16,12.05,4.03,0.61,58.45,False,False
2026-08-16 06:11:00+00:00,cell_002,87.36,11.51,4.3,0.97,40.21,False,False
2026-08-16 06:12:00+00:00,cell_002,89.49,10.54,4.3,0.62,54.4,False,False
2026-08-16 06:13:00+00:00,cell_002,88.57,13.61,4.09,0.58,61.19,False,False
2026-08-16 06:14:00+00:00,cell_002,84.41,11.74,4.43,0.7,48.86,False,False
2026-08-16 06:15:00+00:00,cell_002,85.6,11.57,4.62,0.97,63.65,False,False
2026-08-16 06:16:00+00:00,cell_002,92.99,11.53,3.99,0.71,58.84,False,False
2026-08-16 06:17:00+00:00,cell_002,86.49,11.53,4.05,0.75,59.66,False,False
2026-08-16 06:18:00+00:00,cell_002,88.93,11.57,4.26,0.61,61.53,False,False
2026-08-16 06:19:00+00:00,cell_002,85.7,11.67,4.59,0.5,60.97,False,False
2026-08-16 06:20:00+00:00,cell_002,85.23,13.05,4.15,0.68,63.53,False,False
2026-08-16 06:21:00+00:00,cell_002,90.64,11.95,4.77,0.41,62.41,False,False
2026-08-16 06:22:00+00:00,cell_002,88.1,13.33,4.71,0.55,55.6,False,False
2026-08-16 06:23:00+00:00,cell_002,84.45,13.3,3.81,0.54,56.46,False,False
2026-08-16 06:24:00+00:00,cell_002,87.76,10.24,4.4,0.86,65.88,False,False
2026-08-16 06:25:00+00:00,cell_002,88.26,12.8,4.32,0.49,63.51,False,False
2026-08-16 06:26:00+00:00,cell_002,92.09,11.33,4.07,0.83,65.13,False,False
2026-08-16 06:27:00+00:00,cell_002,80.8,13.46,4.29,0.6,56.88,False,False
2026-08-16 06:28:00+00:00,cell_002,90.09,11.84,4.5,0.6,56.24,False,False
2026-08-16 06:29:00+00:00,cell_002,85.58,11.87,4.24,0.87,62.26,False,False
2026-08-16 06:30:00+00:00,cell_002,92.51,12.31,4.69,0.49,61.65,False,False
2026-08-16 06:31:00+00:00,cell_002,91.49,12.96,4.04,0.73,64.91,False,False
2026-08-16 06:32:00+00:00,cell_002,91.94,11.05,4.35,0.45,64.34,False,False
2026-08-16 06:33:00+00:00,cell_002,85.16,12.59,4.34,1.01,59.77,False,False
2026-08-16 06:34:00+00:00,cell_002,82.51,13.62,4.06,0.52,71.29,False,False
2026-08-16 06:35:00+00:00,cell_002,86.26,12.61,3.9,0.86,62.79,False,False
2026-08-16 06:36:00+00:00,cell_002,83.51,12.49,4.46,0.47,63.01,False,False
2026-08-16 06:37:00+00:00,cell_002,85.87,11.5,4.17,0.78,48.84,False,False
2026-08-16 06:38:00+00:00,cell_002,82.04,12.58,3.91,0.91,59.79,False,False
2026-08-16 06:39:00+00:00,cell_002,84.67,13.06,4.36,0.71,51.96,False,False
2026-08-16 06:40:00+00:00,cell_002,90.06,12.61,4.24,0.72,52.67,False,False
2026-08-16 06:41:00+00:00,cell_002,86.44,12.66,4.39,0.43,64.15,False,False
2026-08-16 06:42:00+00:00,cell_002,82.44,13.16,4.69,0.33,62.91,False,False
2026-08-16 06:43:00+00:00,cell_002,87.29,12.67,4.31,0.66,66.64,False,False
2026-08-16 06:44:00+00:00,cell_002,83.53,11.84,4.79,0.9,68.08,False,False
2026-08-16 06:45:00+00:00,cell_002,88.9,12.84,4.5,0.5,63.84,False,False
2026-08-16 06:46:00+00:00,cell_002,88.18,11.68,4.49,0.53,67.17,False,False
2026-08-16 06:47:00+00:00,cell_002,87.16,12.75,3.81,0.71,62.94,False,False
2026-08-16 06:48:00+00:00,cell_002,90.33,11.82,4.27,0.45,70.63,False,False
2026-08-16 06:49:00+00:00,cell_002,84.42,15.05,4.57,0.69,64.28,False,False
2026-08-16 06:50:00+00:00,cell_002,90.85,13.97,4.42,0.72,68.41,False,False
2026-08-16 06:51:00+00:00,cell_002,86.32,13.48,4.09,0.54,67.57,False,False
2026-08-16 06:52:00+00:00,cell_002,87.15,12.95,4.25,0.3,63.09,False,False
2026-08-16 06:53:00+00:00,cell_002,78.18,12.61,4.81,0.73,67.59,False,False
2026-08-16 06:54:00+00:00,cell_002,84.15,11.0,4.47,0.6,63.87,False,False
2026-08-16 06:55:00+00:00,cell_002,83.73,13.03,4.61,0.57,69.15,False,False
2026-08-16 06:56:00+00:00,cell_002,81.01,11.66,4.75,0.71,64.8,False,False
2026-08-16 06:57:00+00:00,cell_002,81.51,12.14,4.55,0.67,59.08,False,False
2026-08-16 06:58:00+00:00,cell_002,87.87,11.52,4.55,0.4,65.21,False,False
2026-08-16 06:59:00+00:00,cell_002,86.1,10.48,4.28,0.61,65.56,False,False
2026-08-16 07:00:00+00:00,cell_002,86.16,11.8,4.79,0.55,68.14,False,False
2026-08-16 07:01:00+00:00,cell_002,90.28,12.76,4.3,0.95,66.6,False,False
2026-08-16 07:02:00+00:00,cell_002,85.45,10.06,4.69,0.59,66.64,False,False
2026-08-16 07:03:00+00:00,cell_002,88.01,12.73,4.77,0.88,77.25,False,False
2026-08-16 07:04:00+00:00,cell_002,84.66,14.59,4.69,0.97,66.15,False,False
2026-08-16 07:05:00+00:00,cell_002,81.83,12.25,4.58,0.69,52.08,False,False
2026-08-16 07:06:00+00:00,cell_002,83.61,13.56,4.14,0.3,64.05,False,False
2026-08-16 07:07:00+00:00,cell_002,85.54,11.95,4.94,0.83,66.19,False,False
2026-08-16 07:08:00+00:00,cell_002,78.69,15.5,4.69,0.27,69.42,False,False
2026-08-16 07:09:00+00:00,cell_002,84.08,13.1,4.16,0.67,68.13,False,False
2026-08-16 07:10:00+00:00,cell_002,84.71,12.69,4.43,0.76,67.3,False,False
2026-08-16 07:11:00+00:00,cell_002,80.99,11.86,4.52,0.52,67.65,False,False
2026-08-16 07:12:00+00:00,cell_002,79.04,12.57,4.77,0.93,62.13,False,False
2026-08-16 07:13:00+00:00,cell_002,84.59,12.61,3.99,1.03,63.09,False,False
2026-08-16 07:14:00+00:00,cell_002,83.22,12.5,4.57,0.8,75.31,False,False
2026-08-16 07:15:00+00:00,cell_002,86.38,11.37,4.58,0.22,65.94,False,False
2026-08-16 07:16:00+00:00,cell_002,83.21,12.01,4.27,0.65,69.75,False,False
2026-08-16 07:17:00+00:00,cell_002,76.09,13.69,4.75,0.35,70.8,False,False
2026-08-16 07:18:00+00:00,cell_002,82.6,12.06,4.55,0.72,68.7,False,False
2026-08-16 07:19:00+00:00,cell_002,84.76,14.61,4.74,0.78,68.68,False,False
2026-08-16 07:20:00+00:00,cell_002,78.39,14.58,4.31,0.73,67.94,False,False
2026-08-16 07:21:00+00:00,cell_002,77.46,11.79,4.7,0.26,59.82,False,False
2026-08-16 07:22:00+00:00,cell_002,84.21,11.8,4.75,0.48,72.63,False,False
2026-08-16 07:23:00+00:00,cell_002,85.44,10.73,4.39,0.58,67.37,False,False
2026-08-16 07:24:00+00:00,cell_002,81.28,15.46,4.41,0.62,68.93,False,False
2026-08-16 07:25:00+00:00,cell_002,83.07,12.82,4.25,0.71,68.16,False,False
2026-08-16 07:26:00+00:00,cell_002,79.02,12.67,4.3,0.62,76.16,False,False
2026-08-16 07:27:00+00:00,cell_002,80.08,12.89,4.42,0.48,64.35,False,False
2026-08-16 07:28:00+00:00,cell_002,83.06,13.48,4.59,0.44,67.63,False,False
2026-08-16 07:29:00+00:00,cell_002,82.17,11.22,4.76,0.5,70.91,False,False
2026-08-16 07:30:00+00:00,cell_002,82.67,13.57,4.71,0.67,74.57,False,False
2026-08-16 07:31:00+00:00,cell_002,82.87,14.26,4.87,0.96,68.38,False,False
2026-08-16 07:32:00+00:00,cell_002,88.37,13.26,4.45,0.63,68.44,False,False
2026-08-16 07:33:00+00:00,cell_002,72.62,13.25,4.23,0.38,73.48,False,False
2026-08-16 07:34:00+00:00,cell_002,83.1,11.98,4.29,1.18,72.23,False,False
2026-08-16 07:35:00+00:00,cell_002,79.43,14.4,4.95,0.68,74.39,False,False
2026-08-16 07:36:00+00:00,cell_002,78.53,13.48,4.02,0.87,67.15,False,False
2026-08-16 07:37:00+00:00,cell_002,82.19,12.2,4.94,0.58,69.99,False,False
2026-08-16 07:38:00+00:00,cell_002,81.6,13.51,4.26,0.67,70.29,False,False
2026-08-16 07:39:00+00:00,cell_002,83.14,14.24,4.71,0.54,79.05,False,False
2026-08-16 07:40:00+00:00,cell_002,81.02,11.68,5.05,0.93,79.04,False,False
2026-08-16 07:41:00+00:00,cell_002,78.04,14.38,4.69,0.61,69.77,False,False
2026-08-16 07:42:00+00:00,cell_002,76.79,13.12,4.72,0.41,62.18,False,False
2026-08-16 07:43:00+00:00,cell_002,78.67,13.44,4.4,0.64,61.83,False,False
2026-08-16 07:44:00+00:00,cell_002,82.45,12.23,4.76,0.9,71.12,False,False
2026-08-16 07:45:00+00:00,cell_002,83.2,11.05,4.85,0.42,68.78,False,False
2026-08-16 07:46:00+00:00,cell_002,74.91,13.52,5.28,0.73,79.16,False,False
2026-08-16 07:47:00+00:00,cell_002,79.33,12.05,4.64,0.58,78.25,False,False
2026-08-16 07:48:00+00:00,cell_002,79.04,11.53,5.5,0.76,81.48,False,False
2026-08-16 07:49:00+00:00,cell_002,80.81,12.12,4.35,0.74,74.67,False,False
2026-08-16 07:50:00+00:00,cell_002,77.79,14.08,4.81,0.75,60.54,False,False
2026-08-16 07:51:00+00:00,cell_002,75.24,14.35,4.59,0.34,70.5,False,False
2026-08-16 07:52:00+00:00,cell_002,78.52,14.65,4.64,0.63,66.69,False,False
2026-08-16 07:53:00+00:00,cell_002,83.25,14.47,4.33,1.27,77.02,False,False
2026-08-16 07:54:00+00:00,cell_002,73.11,12.44,4.97,0.23,68.51,False,False
2026-08-16 07:55:00+00:00,cell_002,75.88,12.17,5.1,0.48,75.56,False,False
2026-08-16 07:56:00+00:00,cell_002,78.96,13.94,4.82,0.87,71.63,False,False
2026-08-16 07:57:00+00:00,cell_002,77.44,13.76,4.94,0.81,70.78,False,False
2026-08-16 07:58:00+00:00,cell_002,75.71,14.14,4.46,0.72,84.37,False,False
2026-08-16 07:59:00+00:00,cell_002,76.96,14.03,4.4,0.25,74.77,False,False
2026-08-16 08:00:00+00:00,cell_002,79.96,13.35,4.97,0.97,72.06,False,False
2026-08-16 08:01:00+00:00,cell_002,79.65,14.39,4.83,0.66,71.93,False,False
2026-08-16 08:02:00+00:00,cell_002,81.43,13.46,5.15,0.75,75.27,False,False
2026-08-16 08:03:00+00:00,cell_002,80.66,14.61,4.89,0.48,80.48,False,False
2026-08-16 08:04:00+00:00,cell_002,74.54,12.58,4.17,0.82,85.05,False,False
2026-08-16 08:05:00+00:00,cell_002,80.21,11.76,4.64,0.57,72.88,False,False
2026-08-16 08:06:00+00:00,cell_002,80.54,13.18,5.1,0.52,71.85,False,False
2026-08-16 08:07:00+00:00,cell_002,76.93,13.23,4.55,0.87,79.28,False,False
2026-08-16 08:08:00+00:00,cell_002,82.06,12.97,4.79,0.79,76.7,False,False
2026-08-16 08:09:00+00:00,cell_002,76.38,12.19,4.49,0.7,70.4,False,False
2026-08-16 08:10:00+00:00,cell_002,81.38,13.19,5.09,0.83,67.29,False,False
2026-08-16 08:11:00+00:00,cell_002,79.9,12.44,4.75,1.1,69.42,False,False
2026-08-16 08:12:00+00:00,cell_002,77.51,12.52,4.84,0.74,73.57,False,False
2026-08-16 08:13:00+00:00,cell_002,74.97,12.62,4.85,0.49,83.03,False,False
2026-08-16 08:14:00+00:00,cell_002,76.15,11.54,4.9,0.81,68.55,False,False
2026-08-16 08:15:00+00:00,cell_002,75.78,13.22,4.53,0.72,77.44,False,False
2026-08-16 08:16:00+00:00,cell_002,83.14,13.95,5.12,0.78,78.18,False,False
2026-08-16 08:17:00+00:00,cell_002,80.87,12.39,4.96,0.6,81.77,False,False
2026-08-16 08:18:00+00:00,cell_002,80.56,14.73,4.93,0.97,70.97,False,False
2026-08-16 08:19:00+00:00,cell_002,78.45,12.66,5.0,0.89,73.46,False,False
2026-08-16 08:20:00+00:00,cell_002,75.91,13.46,4.85,0.64,79.33,False,False
2026-08-16 08:21:00+00:00,cell_002,79.52,12.78,4.99,0.4,81.72,False,False
2026-08-16 08:22:00+00:00,cell_002,74.46,12.16,4.69,0.83,77.65,False,False
2026-08-16 08:23:00+00:00,cell_002,81.72,13.02,5.24,0.72,78.68,False,False
2026-08-16 08:24:00+00:00,cell_002,72.51,12.83,4.12,0.46,81.12,False,False
2026-08-16 08:25:00+00:00,cell_002,73.79,13.44,4.97,0.65,68.96,False,False
2026-08-16 08:26:00+00:00,cell_002,78.81,13.86,4.74,0.57,75.11,False,False
2026-08-16 08:27:00+00:00,cell_002,75.93,15.55,5.49,0.83,73.92,False,False
2026-08-16 08:28:00+00:00,cell_002,80.42,13.91,4.88,0.46,78.44,False,False
2026-08-16 08:29:00+00:00,cell_002,80.4,13.73,5.09,0.92,71.56,False,False
2026-08-16 08:30:00+00:00,cell_002,69.26,13.38,4.37,0.96,75.68,False,False
2026-08-16 08:31:00+00:00,cell_002,74.0,12.19,4.59,0.56,77.09,False,False
2026-08-16 08:32:00+00:00,cell_002,73.86,13.95,4.88,0.67,79.12,False,False
2026-08-16 08:33:00+00:00,cell_002,79.02,12.95,5.13,0.65,83.49,False,False
2026-08-16 08:34:00+00:00,cell_002,72.1,13.66,4.81,0.6,90.91,False,False
2026-08-16 08:35:00+00:00,cell_002,68.95,13.27,5.27,0.97,79.97,False,False
2026-08-16 08:36:00+00:00,cell_002,73.04,10.9,4.93,0.66,73.72,False,False
2026-08-16 08:37:00+00:00,cell_002,77.68,13.37,5.59,0.66,81.21,False,False
2026-08-16 08:38:00+00:00,cell_002,81.8,13.3,4.77,0.63,79.1,False,False
2026-08-16 08:39:00+00:00,cell_002,70.89,14.35,5.29,0.42,81.75,False,False
2026-08-16 08:40:00+00:00,cell_002,73.18,14.57,5.06,0.81,80.46,False,False
2026-08-16 08:41:00+00:00,cell_002,76.14,14.22,4.98,1.09,75.16,False,False
2026-08-16 08:42:00+00:00,cell_002,78.87,13.27,4.76,0.77,82.73,False,False
2026-08-16 08:43:00+00:00,cell_002,81.78,14.19,5.03,0.55,85.36,False,False
2026-08-16 08:44:00+00:00,cell_002,76.52,13.3,4.67,0.7,81.95,False,False
2026-08-16 08:45:00+00:00,cell_002,77.69,13.87,4.92,0.83,85.45,False,False
2026-08-16 08:46:00+00:00,cell_002,75.59,14.95,4.54,0.89,81.22,False,False
2026-08-16 08:47:00+00:00,cell_002,79.65,14.04,5.21,0.67,75.63,False,False
2026-08-16 08:48:00+00:00,cell_002,73.54,15.86,4.84,0.78,82.46,False,False
2026-08-16 08:49:00+00:00,cell_002,75.17,14.77,5.23,0.38,81.03,False,False
2026-08-16 08:50:00+00:00,cell_002,68.47,12.92,5.2,0.56,82.09,False,False
2026-08-16 08:51:00+00:00,cell_002,77.21,13.47,5.27,0.87,80.17,False,False
2026-08-16 08:52:00+00:00,cell_002,79.71,13.43,4.77,0.6,80.34,False,False
2026-08-16 08:53:00+00:00,cell_002,76.84,13.56,5.41,0.48,84.13,False,False
2026-08-16 08:54:00+00:00,cell_002,72.5,14.14,5.17,0.7,86.79,False,False
2026-08-16 08:55:00+00:00,cell_002,70.46,12.76,4.61,0.66,73.9,False,False
2026-08-16 08:56:00+00:00,cell_002,79.71,13.47,4.93,0.81,84.2,False,False
2026-08-16 08:57:00+00:00,cell_002,71.59,13.36,5.03,0.75,89.65,False,False
2026-08-16 08:58:00+00:00,cell_002,73.47,13.66,5.05,0.93,86.38,False,False
2026-08-16 08:59:00+00:00,cell_002,70.04,15.49,5.62,0.42,82.6,False,False
2026-08-16 09:00:00+00:00,cell_002,75.71,13.35,4.74,0.91,82.62,False,False
2026-08-16 09:01:00+00:00,cell_002,79.66,12.77,4.97,0.76,82.34,False,False
2026-08-16 09:02:00+00:00,cell_002,74.55,15.07,4.9,0.96,90.74,False,False
2026-08-16 09:03:00+00:00,cell_002,78.13,14.27,4.92,0.9,82.49,False,False
2026-08-16 09:04:00+00:00,cell_002,71.3,15.53,5.57,0.8,78.77,False,False
2026-08-16 09:05:00+00:00,cell_002,73.69,13.14,5.05,0.84,83.29,False,False
2026-08-16 09:06:00+00:00,cell_002,74.46,13.96,5.26,0.91,78.95,False,False
2026-08-16 09:07:00+00:00,cell_002,71.42,14.15,5.23,0.54,86.91,False,False
2026-08-16 09:08:00+00:00,cell_002,70.88,14.6,5.13,0.76,78.98,False,False
2026-08-16 09:09:00+00:00,cell_002,71.74,15.13,5.33,0.57,93.43,False,False
2026-08-16 09:10:00+00:00,cell_002,72.84,13.33,5.23,0.6,88.36,False,False
2026-08-16 09:11:00+00:00,cell_002,71.97,13.71,5.1,0.72,78.01,False,False
2026-08-16 09:12:00+00:00,cell_002,77.34,12.71,4.94,0.53,84.22,False,False
2026-08-16 09:13:00+00:00,cell_002,66.93,13.59,5.09,0.88,77.43,False,False
2026-08-16 09:14:00+00:00,cell_002,73.62,17.64,5.21,0.69,82.61,False,False
2026-08-16 09:15:00+00:00,cell_002,68.54,13.52,4.88,0.86,91.75,False,False
2026-08-16 09:16:00+00:00,cell_002,76.23,13.61,5.09,0.74,76.98,False,False
2026-08-16 09:17:00+00:00,cell_002,70.78,15.28,4.94,0.66,78.79,False,False
2026-08-16 09:18:00+00:00,cell_002,72.88,14.88,4.97,1.04,83.2,False,False
2026-08-16 09:19:00+00:00,cell_002,76.95,13.37,5.11,0.72,84.95,False,False
2026-08-16 09:20:00+00:00,cell_002,67.91,14.41,5.46,0.87,84.44,False,False
2026-08-16 09:21:00+00:00,cell_002,76.89,15.74,5.15,0.57,78.83,False,False
2026-08-16 09:22:00+00:00,cell_002,74.25,16.08,5.35,0.61,73.06,False,False
2026-08-16 09:23:00+00:00,cell_002,71.34,14.98,5.33,0.6,90.89,False,False
2026-08-16 09:24:00+00:00,cell_002,65.52,13.24,5.51,0.26,86.63,False,False
2026-08-16 09:25:00+00:00,cell_002,78.18,14.08,4.92,0.41,79.08,False,False
2026-08-16 09:26:00+00:00,cell_002,71.46,13.86,5.01,0.69,84.49,False,False
2026-08-16 09:27:00+00:00,cell_002,74.31,15.78,5.3,0.8,83.72,False,False
2026-08-16 09:28:00+00:00,cell_002,72.82,13.19,5.33,0.57,79.41,False,False
2026-08-16 09:29:00+00:00,cell_002,78.5,13.08,5.34,0.67,82.54,False,False
2026-08-16 09:30:00+00:00,cell_002,68.97,12.97,5.11,0.81,77.48,False,False
2026-08-16 09:31:00+00:00,cell_002,75.3,12.72,5.76,0.42,83.98,False,False
2026-08-16 09:32:00+00:00,cell_002,77.63,14.15,5.37,0.68,85.49,False,False
2026-08-16 09:33:00+00:00,cell_002,68.45,13.55,5.36,0.8,75.78,False,False
2026-08-16 09:34:00+00:00,cell_002,71.35,12.52,4.75,0.97,84.28,False,False
2026-08-16 09:35:00+00:00,cell_002,72.92,13.36,4.94,0.32,85.78,False,False
2026-08-16 09:36:00+00:00,cell_002,74.01,14.38,4.64,0.72,76.92,False,False
2026-08-16 09:37:00+00:00,cell_002,73.47,14.66,4.91,0.63,93.65,False,False
2026-08-16 09:38:00+00:00,cell_002,74.88,13.27,5.44,0.7,92.0,False,False
2026-08-16 09:39:00+00:00,cell_002,71.67,12.9,4.87,0.43,92.72,False,False
2026-08-16 09:40:00+00:00,cell_002,72.76,15.41,5.23,0.61,81.42,False,False
2026-08-16 09:41:00+00:00,cell_002,67.85,13.6,4.95,1.14,93.69,False,False
2026-08-16 09:42:00+00:00,cell_002,68.37,16.13,5.25,0.98,84.72,False,False
2026-08-16 09:43:00+00:00,cell_002,71.09,14.42,4.96,1.04,94.54,False,False
2026-08-16 09:44:00+00:00,cell_002,70.25,12.26,5.27,0.84,87.0,False,False
2026-08-16 09:45:00+00:00,cell_002,73.27,13.47,4.87,0.66,83.84,False,False
2026-08-16 09:46:00+00:00,cell_002,65.6,14.19,5.01,0.47,84.05,False,False
2026-08-16 09:47:00+00:00,cell_002,72.52,14.95,4.76,0.74,94.59,False,False
2026-08-16 09:48:00+00:00,cell_002,73.33,13.06,4.81,0.89,92.65,False,False
2026-08-16 09:49:00+00:00,cell_002,64.34,14.1,5.14,1.39,82.08,False,False
2026-08-16 09:50:00+00:00,cell_002,75.94,13.41,5.02,0.72,87.51,False,False
2026-08-16 09:51:00+00:00,cell_002,76.75,14.98,4.84,1.03,82.31,False,False
2026-08-16 09:52:00+00:00,cell_002,74.11,12.98,5.02,0.55,90.87,False,False
2026-08-16 09:53:00+00:00,cell_002,70.07,14.31,4.6,0.8,83.78,False,False
2026-08-16 09:54:00+00:00,cell_002,69.84,13.88,4.97,0.59,87.07,False,False
