ts,cell_id,throughput,latency,jitter,packet_loss,cell_load,is_anomaly,source,ingested_at
2026-07-29 02:26:33.031036+00:00,cell_005,114.21,8.63,3.87,0.32,38.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:27:33.031036+00:00,cell_005,115.18,10.01,3.46,0.34,27.12,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:28:33.031036+00:00,cell_005,111.38,9.76,3.3,0.49,32.67,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:29:33.031036+00:00,cell_005,113.27,11.69,3.59,0.24,37.2,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:30:33.031036+00:00,cell_005,108.67,9.71,3.68,0.6,35.19,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:31:33.031036+00:00,cell_005,106.7,11.0,4.12,0.49,32.25,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:32:33.031036+00:00,cell_005,110.3,11.63,3.83,0.54,17.37,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:33:33.031036+00:00,cell_005,109.98,10.15,3.87,0.48,33.8,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:34:33.031036+00:00,cell_005,114.99,11.92,3.79,0.22,40.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:35:33.031036+00:00,cell_005,111.26,11.44,3.85,0.44,30.23,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:36:33.031036+00:00,cell_005,109.94,11.06,4.45,0.37,27.29,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:37:33.031036+00:00,cell_005,109.83,10.38,4.15,0.22,32.4,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:38:33.031036+00:00,cell_005,115.24,10.81,4.11,0.32,39.66,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:39:33.031036+00:00,cell_005,114.86,8.89,3.87,0.55,30.47,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:40:33.031036+00:00,cell_005,108.71,8.59,3.66,0.58,38.49,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:41:33.031036+00:00,cell_005,113.02,10.69,4.01,0.75,45.93,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:42:33.031036+00:00,cell_005,110.27,10.03,3.86,0.62,32.98,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:43:33.031036+00:00,cell_005,111.07,9.11,3.06,0.45,27.48,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:44:33.031036+00:00,cell_005,111.15,10.04,3.82,0.93,39.75,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:45:33.031036+00:00,cell_005,110.35,10.03,4.31,0.49,32.26,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:46:33.031036+00:00,cell_005,113.74,10.42,3.98,0.53,36.48,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:47:33.031036+00:00,cell_005,105.23,10.12,3.43,0.4,39.54,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:48:33.031036+00:00,cell_005,112.46,9.33,3.79,0.64,33.68,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:49:33.031036+00:00,cell_005,113.11,8.46,3.16,0.1,28.31,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:50:33.031036+00:00,cell_005,110.61,9.86,3.68,0.3,27.3,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:51:33.031036+00:00,cell_005,112.07,12.41,3.2,0.42,22.54,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:52:33.031036+00:00,cell_005,109.8,10.97,3.84,0.35,27.75,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:53:33.031036+00:00,cell_005,111.51,9.66,3.84,0.25,29.74,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:54:33.031036+00:00,cell_005,110.53,12.45,3.6,0.66,30.26,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:55:33.031036+00:00,cell_005,109.69,10.44,3.42,0.37,42.64,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:56:33.031036+00:00,cell_005,110.78,9.74,3.97,0.38,38.22,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:57:33.031036+00:00,cell_005,113.87,10.59,2.88,0.85,31.57,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:58:33.031036+00:00,cell_005,114.47,10.14,4.26,0.73,30.56,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 02:59:33.031036+00:00,cell_005,110.92,10.97,3.36,0.69,34.96,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:00:33.031036+00:00,cell_005,109.15,11.21,4.12,0.62,33.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:01:33.031036+00:00,cell_005,110.51,9.79,3.87,0.79,35.64,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:02:33.031036+00:00,cell_005,109.3,10.96,3.9,0.7,33.74,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:03:33.031036+00:00,cell_005,109.75,9.92,3.87,0.78,33.09,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:04:33.031036+00:00,cell_005,109.91,11.19,4.19,0.1,41.76,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:05:33.031036+00:00,cell_005,109.85,10.65,3.78,0.48,32.68,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:06:33.031036+00:00,cell_005,113.02,8.34,3.15,0.14,38.97,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:07:33.031036+00:00,cell_005,110.71,9.76,4.25,0.47,34.91,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:08:33.031036+00:00,cell_005,109.81,10.34,4.11,0.9,34.85,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:09:33.031036+00:00,cell_005,105.31,10.74,4.78,0.47,31.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:10:33.031036+00:00,cell_005,108.75,9.56,3.76,0.69,36.47,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:11:33.031036+00:00,cell_005,108.86,11.1,3.74,0.17,42.02,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:12:33.031036+00:00,cell_005,108.01,9.7,4.12,0.62,35.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:13:33.031036+00:00,cell_005,107.7,9.27,4.03,0.58,29.79,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:14:33.031036+00:00,cell_005,111.44,11.71,3.98,0.36,25.72,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:15:33.031036+00:00,cell_005,104.43,8.72,3.49,0.43,41.69,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:16:33.031036+00:00,cell_005,105.37,11.19,3.76,0.54,34.5,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:17:33.031036+00:00,cell_005,108.47,10.08,3.55,0.75,34.23,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:18:33.031036+00:00,cell_005,103.33,10.56,4.47,0.32,38.03,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:19:33.031036+00:00,cell_005,105.3,9.75,3.56,0.35,29.13,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:20:33.031036+00:00,cell_005,109.69,9.85,3.79,0.5,38.36,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:21:33.031036+00:00,cell_005,111.6,11.79,3.49,0.46,39.37,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:22:33.031036+00:00,cell_005,111.86,11.79,4.03,0.33,33.33,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:23:33.031036+00:00,cell_005,107.23,10.76,4.12,0.78,37.76,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:24:33.031036+00:00,cell_005,108.18,8.82,3.68,0.29,51.33,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:25:33.031036+00:00,cell_005,105.9,9.99,3.73,0.47,41.95,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:26:33.031036+00:00,cell_005,110.08,9.91,3.77,0.42,31.07,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:27:33.031036+00:00,cell_005,114.64,9.05,4.02,0.49,40.74,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:28:33.031036+00:00,cell_005,113.49,8.97,3.96,0.52,40.18,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:29:33.031036+00:00,cell_005,105.51,11.05,4.01,0.44,37.83,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:30:33.031036+00:00,cell_005,107.79,9.85,3.66,0.45,39.63,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:31:33.031036+00:00,cell_005,110.24,11.5,4.26,0.61,37.52,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:32:33.031036+00:00,cell_005,102.43,11.83,3.99,0.34,42.63,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:33:33.031036+00:00,cell_005,106.16,11.44,4.03,0.3,33.25,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:34:33.031036+00:00,cell_005,106.38,9.81,3.12,0.31,40.65,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:35:33.031036+00:00,cell_005,104.19,11.2,3.44,0.57,41.89,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:36:33.031036+00:00,cell_005,102.86,10.71,4.38,0.28,40.17,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:37:33.031036+00:00,cell_005,109.11,10.25,4.44,0.54,40.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:38:33.031036+00:00,cell_005,108.41,10.52,4.06,0.34,36.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:39:33.031036+00:00,cell_005,111.7,10.56,4.33,0.33,44.01,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:40:33.031036+00:00,cell_005,109.0,10.49,4.5,0.54,39.94,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:41:33.031036+00:00,cell_005,114.72,11.32,3.09,0.4,44.83,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:42:33.031036+00:00,cell_005,108.85,10.99,4.42,0.8,37.23,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:43:33.031036+00:00,cell_005,108.0,10.93,4.18,0.58,39.86,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:44:33.031036+00:00,cell_005,106.36,9.1,4.04,0.45,49.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:45:33.031036+00:00,cell_005,102.52,9.63,3.94,0.43,42.96,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:46:33.031036+00:00,cell_005,109.91,10.92,3.91,0.55,42.87,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:47:33.031036+00:00,cell_005,105.11,9.85,3.84,0.76,37.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:48:33.031036+00:00,cell_005,104.61,9.0,3.95,0.66,41.62,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:49:33.031036+00:00,cell_005,102.69,10.35,3.99,0.44,41.64,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:50:33.031036+00:00,cell_005,107.24,10.82,3.91,0.42,47.64,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:51:33.031036+00:00,cell_005,106.31,10.36,3.91,0.46,40.56,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:52:33.031036+00:00,cell_005,112.57,10.16,4.1,0.57,45.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:53:33.031036+00:00,cell_005,107.19,9.73,3.59,0.4,35.25,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:54:33.031036+00:00,cell_005,103.86,9.87,4.5,0.29,33.85,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:55:33.031036+00:00,cell_005,106.62,11.28,3.7,0.55,32.7,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:56:33.031036+00:00,cell_005,106.77,10.97,3.85,0.46,40.84,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:57:33.031036+00:00,cell_005,108.08,10.72,3.89,0.72,32.88,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:58:33.031036+00:00,cell_005,107.92,9.48,4.47,0.56,39.47,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 03:59:33.031036+00:00,cell_005,106.52,11.42,3.88,0.72,35.87,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:00:33.031036+00:00,cell_005,101.89,9.69,3.39,0.17,39.08,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:01:33.031036+00:00,cell_005,102.03,9.34,3.51,0.37,42.51,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:02:33.031036+00:00,cell_005,108.14,11.27,4.29,0.33,38.48,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:03:33.031036+00:00,cell_005,103.35,12.17,3.92,0.35,45.59,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:04:33.031036+00:00,cell_005,106.01,11.24,3.83,0.3,34.81,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:05:33.031036+00:00,cell_005,108.06,11.65,4.46,0.28,43.73,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:06:33.031036+00:00,cell_005,103.58,9.29,3.83,0.83,37.86,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:07:33.031036+00:00,cell_005,110.37,11.1,4.0,0.59,36.98,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:08:33.031036+00:00,cell_005,104.86,10.74,4.05,0.5,37.69,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:09:33.031036+00:00,cell_005,103.87,11.7,4.21,0.61,46.3,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:10:33.031036+00:00,cell_005,107.62,9.2,3.89,0.55,47.75,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:11:33.031036+00:00,cell_005,102.25,10.66,4.09,0.3,52.15,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:12:33.031036+00:00,cell_005,106.86,11.1,3.73,0.56,39.23,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:13:33.031036+00:00,cell_005,106.4,11.95,3.97,0.38,43.77,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:14:33.031036+00:00,cell_005,104.22,12.67,4.22,0.4,39.25,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:15:33.031036+00:00,cell_005,107.03,10.44,3.96,0.42,38.61,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:16:33.031036+00:00,cell_005,105.05,11.16,3.98,0.64,43.33,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:17:33.031036+00:00,cell_005,100.83,9.58,3.95,0.11,45.86,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:18:33.031036+00:00,cell_005,106.81,10.57,3.92,0.48,41.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:19:33.031036+00:00,cell_005,108.75,9.27,4.36,0.26,37.47,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:20:33.031036+00:00,cell_005,106.1,11.78,4.55,0.88,36.91,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:21:33.031036+00:00,cell_005,104.69,13.39,4.62,0.57,51.55,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:22:33.031036+00:00,cell_005,112.85,10.79,4.12,0.58,41.08,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:23:33.031036+00:00,cell_005,104.66,9.79,3.93,0.64,42.27,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:24:33.031036+00:00,cell_005,103.05,9.02,4.44,0.46,46.29,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:25:33.031036+00:00,cell_005,107.33,11.95,4.9,0.18,45.64,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:26:33.031036+00:00,cell_005,110.09,11.55,4.31,0.72,34.98,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:27:33.031036+00:00,cell_005,100.86,13.23,3.88,0.71,40.5,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:28:33.031036+00:00,cell_005,104.63,10.47,3.67,0.5,39.96,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:29:33.031036+00:00,cell_005,102.78,11.86,3.57,0.41,49.46,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:30:33.031036+00:00,cell_005,111.69,10.63,3.86,0.94,43.75,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:31:33.031036+00:00,cell_005,106.36,11.02,3.89,0.38,48.35,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:32:33.031036+00:00,cell_005,104.0,10.92,4.59,0.31,33.66,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:33:33.031036+00:00,cell_005,105.41,12.63,3.92,0.53,40.63,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:34:33.031036+00:00,cell_005,102.42,10.66,4.12,0.48,35.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:35:33.031036+00:00,cell_005,103.6,11.92,4.41,0.54,50.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:36:33.031036+00:00,cell_005,108.18,12.17,4.29,0.46,41.94,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:37:33.031036+00:00,cell_005,108.95,11.6,3.94,0.37,41.67,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:38:33.031036+00:00,cell_005,106.69,12.34,4.26,0.5,42.19,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:39:33.031036+00:00,cell_005,101.06,9.73,3.84,0.52,40.5,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:40:33.031036+00:00,cell_005,103.88,9.84,4.8,0.67,43.78,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:41:33.031036+00:00,cell_005,104.57,10.3,4.26,0.5,47.68,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:42:33.031036+00:00,cell_005,105.2,11.37,4.47,0.65,38.7,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:43:33.031036+00:00,cell_005,106.3,11.68,4.13,0.49,42.13,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:44:33.031036+00:00,cell_005,101.68,9.28,4.25,0.23,36.56,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:45:33.031036+00:00,cell_005,103.59,11.23,4.16,0.44,48.28,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:46:33.031036+00:00,cell_005,107.81,9.86,4.52,0.72,48.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:47:33.031036+00:00,cell_005,104.41,10.15,4.44,0.53,48.18,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:48:33.031036+00:00,cell_005,101.46,11.57,4.44,0.85,51.02,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:49:33.031036+00:00,cell_005,104.64,9.53,4.26,0.72,40.11,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:50:33.031036+00:00,cell_005,100.18,10.9,4.51,0.28,42.98,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:51:33.031036+00:00,cell_005,104.97,10.07,4.13,0.58,47.34,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:52:33.031036+00:00,cell_005,107.65,11.17,4.19,0.78,53.04,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:53:33.031036+00:00,cell_005,102.28,13.19,4.19,0.8,42.97,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:54:33.031036+00:00,cell_005,105.19,11.44,4.22,0.89,39.43,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:55:33.031036+00:00,cell_005,102.68,11.12,4.36,0.45,40.48,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:56:33.031036+00:00,cell_005,94.34,11.97,4.06,0.59,48.95,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:57:33.031036+00:00,cell_005,102.25,12.38,3.56,0.84,47.1,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:58:33.031036+00:00,cell_005,105.63,11.82,3.87,0.67,47.82,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 04:59:33.031036+00:00,cell_005,103.62,9.54,4.14,0.37,40.23,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:00:33.031036+00:00,cell_005,103.61,12.17,4.87,0.51,46.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:01:33.031036+00:00,cell_005,104.64,10.6,4.7,0.74,52.85,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:02:33.031036+00:00,cell_005,101.6,10.71,3.74,0.58,38.43,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:03:33.031036+00:00,cell_005,102.01,10.29,4.35,0.31,44.12,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:04:33.031036+00:00,cell_005,99.01,10.55,4.01,0.52,53.47,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:05:33.031036+00:00,cell_005,104.92,11.53,3.91,0.44,49.47,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:06:33.031036+00:00,cell_005,98.84,11.25,4.29,0.33,50.35,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:07:33.031036+00:00,cell_005,105.56,10.69,4.13,0.62,49.07,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:08:33.031036+00:00,cell_005,98.83,9.73,4.23,0.27,45.46,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:09:33.031036+00:00,cell_005,100.29,12.43,4.67,0.7,47.49,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:10:33.031036+00:00,cell_005,102.09,11.44,3.85,0.44,41.79,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:11:33.031036+00:00,cell_005,103.3,11.27,4.31,0.38,40.1,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:12:33.031036+00:00,cell_005,105.55,11.26,4.66,0.27,42.77,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:13:33.031036+00:00,cell_005,103.23,11.03,4.02,0.6,46.89,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:14:33.031036+00:00,cell_005,99.12,10.94,4.42,0.54,46.63,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:15:33.031036+00:00,cell_005,103.1,10.35,4.47,0.51,46.18,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:16:33.031036+00:00,cell_005,105.2,11.78,3.46,0.93,53.46,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:17:33.031036+00:00,cell_005,100.71,10.98,4.1,0.35,47.74,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:18:33.031036+00:00,cell_005,102.08,11.84,4.39,0.54,57.28,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:19:33.031036+00:00,cell_005,103.78,11.19,4.04,0.19,48.93,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:20:33.031036+00:00,cell_005,103.19,10.64,4.58,0.52,48.95,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:21:33.031036+00:00,cell_005,98.23,11.41,4.69,0.56,42.52,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:22:33.031036+00:00,cell_005,99.67,11.14,4.0,0.7,45.41,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:23:33.031036+00:00,cell_005,97.96,11.1,4.35,0.85,48.22,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:24:33.031036+00:00,cell_005,94.92,10.65,4.51,1.08,41.92,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:25:33.031036+00:00,cell_005,99.91,11.13,4.11,0.63,51.27,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:26:33.031036+00:00,cell_005,97.69,10.6,4.17,0.7,47.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:27:33.031036+00:00,cell_005,100.34,10.97,4.28,0.59,50.43,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:28:33.031036+00:00,cell_005,96.57,11.59,3.73,0.82,44.8,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:29:33.031036+00:00,cell_005,101.07,10.96,4.51,0.52,55.7,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:30:33.031036+00:00,cell_005,102.25,12.19,4.35,0.49,54.93,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:31:33.031036+00:00,cell_005,102.04,12.24,4.41,0.32,47.8,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:32:33.031036+00:00,cell_005,99.76,11.56,4.47,0.5,59.36,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:33:33.031036+00:00,cell_005,100.37,10.07,4.43,0.82,58.59,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:34:33.031036+00:00,cell_005,99.16,11.51,4.06,0.46,60.94,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:35:33.031036+00:00,cell_005,102.6,10.96,4.58,0.61,53.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:36:33.031036+00:00,cell_005,97.8,11.22,4.64,0.24,49.99,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:37:33.031036+00:00,cell_005,96.89,12.17,4.11,0.53,57.23,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:38:33.031036+00:00,cell_005,94.91,11.8,4.53,0.84,58.61,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:39:33.031036+00:00,cell_005,91.74,10.93,3.95,0.81,55.46,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:40:33.031036+00:00,cell_005,98.05,11.81,4.99,0.68,46.77,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:41:33.031036+00:00,cell_005,103.31,12.15,4.21,0.52,54.93,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:42:33.031036+00:00,cell_005,96.25,13.49,4.34,0.52,59.88,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:43:33.031036+00:00,cell_005,99.38,10.88,4.55,0.14,50.28,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 05:44:33.031036+00:00,cell_005,102.09,11.81,4.32,0.33,60.92,False,batch,2026-08-11 23:58:34.403230+00:00
